Rec No;Long Gate Name;Description;Groups;Rec;Rate;DDE; DDE I/A;App;Topic;Item;Source;VPI;Address;Sample;Rate;Compound I/A;K1;Gate1;Op;K2;Gate2;Type;Fmt;Tol/Fil/Len;X1;X2;Y1;Y2;Low;High;RO;ODBC;Local;Lock;LockDef;Replay;TagMapper;StartupDef;StartupHis;StartupRetain;MultiState;LockValue;StatusTag;UnlockTime;LoAlarm;LoLoAlarm;HiAlarm;HiHiAlarm;RocAlarm;DevAlarm;StartupValue;MultiStateID;Gate Name;ExportToCoDeSys;VarName;IO;Address;Sampling;NoSampling;Retain;ReadOnly;InitBy
2428;072SS03A01_002H2;Softquittierung SGK Klimaanlage 1;19bc16d;C;;N;;;;;PLC;3;001:7215_73_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072SS03A01_002H2;0;;0;;0;0;0;0;0
2429;072SS03A01_006A1;Fuehlerueberwachung Kurzschluss SGK Klimaanlage 1;19bc16d;C;;N;;;;;PLC;3;001:7215_64_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072SS03A01_006A1;0;;0;;0;0;0;0;0
2430;072SS03A01_006A2;Fuehlerueberwachung Unterbruch SGK Klimaanlage 1;19bc16d;C;;N;;;;;PLC;3;001:7215_65_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072SS03A01_006A2;0;;0;;0;0;0;0;0
2431;072SS03A01_016H1;AS7215 Lokalmeldung ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7215_102_BI_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072SS03A01_016H1;0;;0;;0;0;0;0;0
2432;072SS03A02_001H1;Hand-Not AS7215 Klimaanlage 1;19bc16d;C;;N;;;;;PLC;3;001:7215_71_BI_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072SS03A02_001H1;0;;0;;0;0;0;0;0
2433;072SS03A02_001S1;Hand-Not SGK Klimaanlage 1;19bc16d;C;;N;;;;;PLC;3;001:7215_45_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072SS03A02_001S1;0;;0;;0;0;0;0;0
2434;072SS03A03_001S1;Alarm A.Z. Haustchnk SGK Klimaanlage 1;19bc16d;C;;N;;;;;PLC;3;001:7215_46_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072SS03A03_001S1;0;;0;;0;0;0;0;0
2435;072SS03A04_001H1;Softquittierung Not Brand SGK Klimaanlage 1;19bc16d;C;;N;;;;;PLC;3;001:7215_77_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072SS03A04_001H1;0;;0;;0;0;0;0;0
2436;072SS03A04_001S1;Softquittierung Brand SGK Klimaanlage 1;19bc16d;C;;N;;;;;PLC;3;001:7215_47_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072SS03A04_001S1;0;;0;;0;0;0;0;0
2437;072SS03A10_001D1;Spannung Einspeisung Ausfall SGK Klimaanlage 1;19bc16d;C;;N;;;;;PLC;3;001:7215_133_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072SS03A10_001D1;0;;0;;0;0;0;0;0
2438;072SS03A10_002D1;Spannung Allgemein Ausfall SGK Klimaanlage 1;19bc16d;C;;N;;;;;PLC;3;001:7215_134_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072SS03A10_002D1;0;;0;;0;0;0;0;0
2439;072HL04U01_001Y2;FU ZU-Ventilator Klimaanlage 1_[%];19bc16d;C;;N;;;;;PLC;3;001:7215_20_NDA;I;10000;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04U01_001Y2;0;;0;;0;0;0;0;0
2440;072HL04U02_001Y2;FU ZU-Ventilator Klima 2 Klimaanlage 1_[%];19bc16d;C;;N;;;;;PLC;3;001:7215_21_NDA;I;10000;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04U02_001Y2;0;;0;;0;0;0;0;0
2441;072HL04V10_001Y2;Befeuchter-Ventil Klimaanlage 1_[%];19bc16d;C;;N;;;;;PLC;3;001:7215_22_NDA;I;10000;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04V10_001Y2;0;;0;;0;0;0;0;0
2443;072HL04V20_001Y2;NE-Ventil Klimaanlage 1_[%];19bc16d;C;;N;;;;;PLC;3;001:7215_24_NDA;I;10000;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04V20_001Y2;0;;0;;0;0;0;0;0
2444;072HL04V21_001Y2;LK-Ventil 1 Klimaanlage 1_[%];19bc16d;C;;N;;;;;PLC;3;001:7215_25_NDA;I;10000;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04V21_001Y2;0;;0;;0;0;0;0;0
2445;072HL04V21_002Y2;LK-Ventil 2 Klimaanlage 1_[%];19bc16d;C;;N;;;;;PLC;3;001:7215_26_NDA;I;10000;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04V21_002Y2;0;;0;;0;0;0;0;0
2449;072HL05A01_001D1;Spannung Steuerung Ausfall Klimaanlage 2;19bc16d;C;;N;;;;;PLC;3;001:7216_135_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05A01_001D1;0;;0;;0;0;0;0;0
2450;072HL05A01_002D1;Brandalarm Klimaanlage 2;19bc16d;C;;N;;;;;PLC;3;001:7216_136_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05A01_002D1;0;;0;;0;0;0;0;0
2451;072HL05A01_003S1;Betriebsmeldung Klimaanlage 2;19bc16d;C;;N;;;;;PLC;3;001:7216_39_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05A01_003S1;0;;0;;0;0;0;0;0
2454;072HL05C01_001H1;ZP Befeuchtung Klimaanlage 2 (01);19bc16d;C;;N;;;;;PLC;3;001:7216_215_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05C01_001H1;0;;0;;0;0;0;0;0
2455;072HL05C02_001H1;ZP Lueftung Klimaanlage 2 (01);19bc16d;C;;N;;;;;PLC;3;001:7216_78_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05C02_001H1;0;;0;;0;0;0;0;0
2457;072HL05C05_001H1;ZP Pumpenblockier Klimaanlage 2 (01);19bc16d;C;;N;;;;;PLC;3;001:7216_200_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05C05_001H1;0;;0;;0;0;0;0;0
2458;072HL05E01_001D1;Anlagenschalter Klimaanlage 2 (0A1);19bc16d;C;;N;;;;;PLC;3;001:7216_80_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05E01_001D1;0;;0;;0;0;0;0;0
2459;072HL05E01_002D1;HW-Quittierung SA Klimaanlage 2;19bc16d;C;;N;;;;;PLC;3;001:7216_137_BI_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05E01_002D1;0;;0;;0;0;0;0;0
2460;072HL05E01_003H1;Softschalter Klimaanlage 2 (0A1);19bc16d;C;;N;;;;;PLC;3;001:7216_79_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05E01_003H1;0;;0;;0;0;0;0;0
2469;072HL05P02_001D1;NE-Pumpe Klimaanlage 2;19bc16d;C;;N;;;;;PLC;3;001:7216_99_BI_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05P02_001D1;0;;0;;0;0;0;0;0
2470;072HL05P02_001D1_ADD;NE-Pumpe Klimaanlage 2_[Std.];19bc16d;C;;N;;;;;PLC;3;001:7216_99_HR;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05P02_001D1_ADD;0;;0;;0;0;0;0;0
2471;072HL05P02_001D2;NE-Pumpe Stoerung Klimaanlage 2;19bc16d;C;;N;;;;;PLC;3;001:7216_100_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05P02_001D2;0;;0;;0;0;0;0;0
2472;072HL05P02_001S1;NE-Pumpe Klimaanlage 2;19bc16d;C;;N;;;;;PLC;3;001:7216_36_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05P02_001S1;0;;0;;0;0;0;0;0
2478;072HL05P05_002D1;ZU-Max. Druck zu Hoch Klimaanlage 2;19bc16d;C;;N;;;;;PLC;3;001:7216_116_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05P05_002D1;0;;0;;0;0;0;0;0
2481;072HL05Q01_001M1;ZU-Feuchte Absolut WL-Kanal Klimaanlage 2_[g/kg];19bc16d;C;;N;;;;;PLC;3;001:7216_16_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05Q01_001M1;0;;0;;0;0;0;0;0
2482;072HL05Q01_001W1;Xs ZU-Feuchte Relativ WL-Kanal Klimaanlage 2;19bc16d;C;;N;;;;;PLC;3;001:7216_217_AO;N;;;;;;;;A;F;0;0;1;0;1;10;75;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05Q01_001W1;0;;0;;0;0;0;0;0
2483;072HL05Q01_002W1;ZL-Feuchte Relativ WL-Kanal Klimaanlage 2_[%rF];19bc16d;C;;N;;;;;PLC;3;001:7216_220_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05Q01_002W1;0;;0;;0;0;0;0;0
2484;072HL05Q01_002W2;Xs ZL-Feuchte Absolut WL-Kanal Klimaanlage 2_[g/kg];19bc16d;C;;N;;;;;PLC;3;001:7216_216_AO;N;;;;;;;;A;F;0;0;1;0;1;5;8;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05Q01_002W2;0;;0;;0;0;0;0;0
2485;072HL05T01_001M1;ZU-Temperatur WL-Kanal Klimaanlage 2_[°C];19bc16d;C;;N;;;;;PLC;3;001:7216_0_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05T01_001M1;0;;0;;0;0;0;0;0
2486;072HL05T01_001W1;XS ZU-Temperatur NE Klimaanlage 2_[°C];19bc16d;C;;N;;;;;PLC;3;001:7216_205_AO;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05T01_001W1;0;;0;;0;0;0;0;0
2487;072HL05T01_001W2;Xsc ZU-Temperatur NE Klimaanlage 2_[°C];19bc16d;C;;N;;;;;PLC;3;001:7216_213_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05T01_001W2;0;;0;;0;0;0;0;0
2488;072HL05T01_001W3;XS Min. ZU-Temperatur NE Klimaanlage 2_[°C];19bc16d;C;;N;;;;;PLC;3;001:7216_207_AO;N;;;;;;;;A;F;0;0;1;0;1;10;40;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05T01_001W3;0;;0;;0;0;0;0;0
2489;072HL05T01_001W4;XS Max. ZU-Temperatur NE Klimaanlage 2_[°C];19bc16d;C;;N;;;;;PLC;3;001:7216_206_AO;N;;;;;;;;A;F;0;0;1;0;1;10;40;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05T01_001W4;0;;0;;0;0;0;0;0
2490;072HL05T01_001W5;XS Y1 ZU-Temperatur NE Klimaanlage 2_[°C];19bc16d;C;;N;;;;;PLC;3;001:7216_201_AO;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05T01_001W5;0;;0;;0;0;0;0;0
2491;072HL05T01_001W6;XS Y2 ZU-Temperatur NE Klimaanlage 2_[°C];19bc16d;C;;N;;;;;PLC;3;001:7216_202_AO;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05T01_001W6;0;;0;;0;0;0;0;0
2492;072HL05T01_001W7;XS X1 ZU-Temperatur NE Klimaanlage 2_[°C];19bc16d;C;;N;;;;;PLC;3;001:7216_203_AO;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05T01_001W7;0;;0;;0;0;0;0;0
2493;072HL05T01_001W8;XS X2 ZU-Temperatur NE Klimaanlage 2_[°C];19bc16d;C;;N;;;;;PLC;3;001:7216_204_AO;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05T01_001W8;0;;0;;0;0;0;0;0
2494;072HL05T02_001M1;ZU-Temperatur KL-Kanal Klimaanlage 2_[°C];19bc16d;C;;N;;;;;PLC;3;001:7216_1_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05T02_001M1;0;;0;;0;0;0;0;0
2495;072HL05T02_001W1;XS ZU-Temperatur LK Klimaanlage 2_[°C];19bc16d;C;;N;;;;;PLC;3;001:7216_89_AO;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05T02_001W1;0;;0;;0;0;0;0;0
2496;072HL05T02_001W2;Xsc ZU-Temperatur LK Klimaanlage 2_[°C];19bc16d;C;;N;;;;;PLC;3;001:7216_214_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05T02_001W2;0;;0;;0;0;0;0;0
2497;072HL05T02_001W3;XS Min. ZU-Temperatur LK Klimaanlage 2_[°C];19bc16d;C;;N;;;;;PLC;3;001:7216_91_AO;N;;;;;;;;A;F;0;0;1;0;1;10;25;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05T02_001W3;0;;0;;0;0;0;0;0
2498;072HL05T02_001W4;XS Max. ZU-Temperatur LK Klimaanlage 2_[°C];19bc16d;C;;N;;;;;PLC;3;001:7216_90_AO;N;;;;;;;;A;F;0;0;1;0;1;10;30;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05T02_001W4;0;;0;;0;0;0;0;0
2499;072HL05T02_001W5;XS Y1 ZU-Temperatur LK Klimaanlage 2_[°C];19bc16d;C;;N;;;;;PLC;3;001:7216_85_AO;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05T02_001W5;0;;0;;0;0;0;0;0
2500;072HL05T02_001W6;XS Y2 ZU-Temperatur LK Klimaanlage 2_[°C];19bc16d;C;;N;;;;;PLC;3;001:7216_86_AO;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05T02_001W6;0;;0;;0;0;0;0;0
2501;072HL05T02_001W7;XS X1 ZU-Temperatur LK Klimaanlage 2_[°C];19bc16d;C;;N;;;;;PLC;3;001:7216_87_AO;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05T02_001W7;0;;0;;0;0;0;0;0
2502;072HL05T02_001W8;XS X2 ZU-Temperatur LK Klimaanlage 2_[°C];19bc16d;C;;N;;;;;PLC;3;001:7216_88_AO;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05T02_001W8;0;;0;;0;0;0;0;0
2503;072HL05T04_001M1;Frostalarm ab HL01 Klimaanlage 2;19bc16d;C;;N;;;;;PLC;3;001:7216_82_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05T04_001M1;0;;0;;0;0;0;0;0
2504;072HL05U01_001D1;FU ZU-Ventilator Klimaanlage 2;19bc16d;C;;N;;;;;PLC;3;001:7216_112_BI_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05U01_001D1;0;;0;;0;0;0;0;0
2505;072HL05U01_001D1_ADD;FU ZU-Ventilator Klimaanlage 2_[Std.];19bc16d;C;;N;;;;;PLC;3;001:7216_112_HR;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05U01_001D1_ADD;0;;0;;0;0;0;0;0
2506;072HL05U01_001D2;FU Stoerung ZU-Ventilator Klimaanlage 2;19bc16d;C;;N;;;;;PLC;3;001:7216_113_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05U01_001D2;0;;0;;0;0;0;0;0
2507;072HL05U01_001D3;FU ZU-Ventilator Stellung Aut Klimaanlage 2;19bc16d;C;;N;;;;;PLC;3;001:7216_114_BI_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05U01_001D3;0;;0;;0;0;0;0;0
2508;072HL05U01_001D4;FU ZU-Ventilator Betriebsbereit Klimaanlage 2;19bc16d;C;;N;;;;;PLC;3;001:7216_115_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05U01_001D4;0;;0;;0;0;0;0;0
2509;072HL05U01_001S1;FU ZU-Ventilator Klimaanlage 2;19bc16d;C;;N;;;;;PLC;3;001:7216_35_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05U01_001S1;0;;0;;0;0;0;0;0
2512;072HL05V01_001D1;AU-Klappen Offen Klimaanlage 2;19bc16d;C;;N;;;;;PLC;3;001:7216_107_BI_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05V01_001D1;0;;0;;0;0;0;0;0
2513;072HL05V01_001H1;AU-Klappen Fehlstellung Klimaanlage 2;19bc16d;C;;N;;;;;PLC;3;001:7216_194_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05V01_001H1;0;;0;;0;0;0;0;0
2514;072HL05V01_001S1;AU-Klappen Klimaanlage 2;19bc16d;C;;N;;;;;PLC;3;001:7216_32_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05V01_001S1;0;;0;;0;0;0;0;0
2515;072HL05V02_001D1;ZU-Klappe KL-Kanal Offen Klimaanlage 2;19bc16d;C;;N;;;;;PLC;3;001:7216_108_BI_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05V02_001D1;0;;0;;0;0;0;0;0
2516;072HL05V02_001D2;ZU-Klappe KL-Kanal Geschlossen Klimaanlage 2;19bc16d;C;;N;;;;;PLC;3;001:7216_109_BI_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05V02_001D2;0;;0;;0;0;0;0;0
2517;072HL05V02_001H1;ZU-Klappe KL-Kanal Fehlstellung Klimaanlage 2;19bc16d;C;;N;;;;;PLC;3;001:7216_83_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05V02_001H1;0;;0;;0;0;0;0;0
2518;072HL05V02_001S1;ZU-Klappe KL-Kanal Klimaanlage 2;19bc16d;C;;N;;;;;PLC;3;001:7216_33_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05V02_001S1;0;;0;;0;0;0;0;0
2519;072HL05V03_001D1;ZU-Klappe WL-Kanal Offen Klimaanlage 2;19bc16d;C;;N;;;;;PLC;3;001:7216_110_BI_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05V03_001D1;0;;0;;0;0;0;0;0
2520;072HL05V03_001D2;ZU-Klappe WL-Kanal Geschlossen Klimaanlage 2;19bc16d;C;;N;;;;;PLC;3;001:7216_111_BI_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05V03_001D2;0;;0;;0;0;0;0;0
2521;072HL05V03_001H1;ZU-Klappe WL-Kanal Fehlstellung Klimaanlage 2;19bc16d;C;;N;;;;;PLC;3;001:7216_84_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05V03_001H1;0;;0;;0;0;0;0;0
2522;072HL05V03_001S1;ZU-Klappe WL-Kanal Klimaanlage 2;19bc16d;C;;N;;;;;PLC;3;001:7216_34_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05V03_001S1;0;;0;;0;0;0;0;0
2523;072HL05V10_001Y1;Befeuchter-Ventil Klimaanlage 2_[%];19bc16d;C;;N;;;;;PLC;3;001:7216_22_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05V10_001Y1;0;;0;;0;0;0;0;0
2525;072HL05V20_001Y1;NE-Ventil Klimaanlage 2_[%];19bc16d;C;;N;;;;;PLC;3;001:7216_24_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05V20_001Y1;0;;0;;0;0;0;0;0
2526;072HL05V21_001Y1;LK-Ventil 1 Klimaanlage 2_[%];19bc16d;C;;N;;;;;PLC;3;001:7216_25_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05V21_001Y1;0;;0;;0;0;0;0;0
2527;072HL05V21_002Y1;LK-Ventil 2 Klimaanlage 2_[%];19bc16d;C;;N;;;;;PLC;3;001:7216_26_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05V21_002Y1;0;;0;;0;0;0;0;0
2528;072SS04A01_001S1;Sammelalarm SGK Klimaanlage 2;19bc16d;C;;N;;;;;PLC;3;001:7216_44_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072SS04A01_001S1;0;;0;;0;0;0;0;0
2529;072SS04A01_002H2;Softquittierung SGK Klimaanlage 2;19bc16d;C;;N;;;;;PLC;3;001:7216_73_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072SS04A01_002H2;0;;0;;0;0;0;0;0
2530;072SS04A01_006A1;Fuehlerueberwachung Kurzschluss SGK Klimaanlage 2;19bc16d;C;;N;;;;;PLC;3;001:7216_64_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072SS04A01_006A1;0;;0;;0;0;0;0;0
